No,Year,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_Group,CreditScore_value,Balance_Value,Tenure_term,Financial_Score,Financial_Profile
3045,2025,649,Spain,Male,29,2,45022,1,1,1,173496,0,<30,Medium,Low-Balance,New,1.98,Low Value
3046,2025,621,Germany,Male,27,1,74298,1,1,1,52582,0,<30,Medium,Low-Balance,New,1.29,Low Value
3047,2025,658,Germany,Female,31,3,133003,1,0,1,146339,1,30-45,Medium,High-Balance,New,2.31,High Value
3048,2025,784,Spain,Male,48,7,0,2,1,1,182610,0,46-60,High,Zero-Balance,Mid-Term,2.74,High Value
3049,2025,783,Spain,Female,37,1,136690,1,1,0,197891,0,30-45,High,High-Balance,New,2.97,High Value
3050,2025,615,France,Male,32,4,0,2,1,1,6226,0,30-45,Medium,Zero-Balance,Mid-Term,1.31,Low Value
3051,2025,791,France,Female,44,5,0,2,1,1,123978,1,30-45,High,Zero-Balance,Mid-Term,2.46,High Value
3052,2025,762,France,Male,53,1,102520,1,1,1,170195,0,46-60,High,High-Balance,New,2.51,High Value
3053,2025,607,France,Male,35,2,0,2,1,1,114190,0,30-45,Low,Zero-Balance,New,1.82,Low Value
3054,2025,601,France,Female,34,5,0,2,1,0,27023,0,30-45,Low,Zero-Balance,Mid-Term,1.36,Low Value
3055,2025,540,Spain,Male,67,1,88382,1,0,1,59457,0,60+,Low,Low-Balance,New,1.14,Low Value
3056,2025,812,France,Male,44,4,115049,2,1,0,165038,0,30-45,High,High-Balance,Mid-Term,3.15,High Value
3057,2025,685,France,Male,58,1,104797,1,1,1,154181,0,46-60,Medium,High-Balance,New,2.22,High Value
3058,2025,680,France,Male,33,1,123082,1,1,0,134961,0,30-45,Medium,High-Balance,New,2.25,High Value
3059,2025,680,Spain,Female,58,8,0,2,1,1,65708,0,46-60,Medium,Zero-Balance,Long-Term,1.86,Low Value
3060,2025,631,France,Female,33,8,0,2,0,0,117374,0,30-45,Medium,Zero-Balance,Long-Term,1.92,Low Value
3061,2025,569,France,Female,43,7,0,2,1,1,77703,0,30-45,Low,Zero-Balance,Mid-Term,1.51,Low Value
3062,2025,584,Germany,Male,33,3,88311,2,1,1,177651,0,30-45,Low,Low-Balance,New,2.33,High Value
3063,2025,582,France,Female,40,9,0,3,1,1,60954,0,30-45,Low,Zero-Balance,Long-Term,1.71,Low Value
3064,2025,609,France,Male,32,7,71872,1,1,1,151925,0,30-45,Medium,Low-Balance,Mid-Term,1.75,Low Value
3065,2025,506,Spain,Male,35,6,110047,2,1,0,26319,0,30-45,Low,High-Balance,Mid-Term,1.54,Low Value
3066,2025,503,France,Male,42,8,104430,1,1,1,147558,0,30-45,Low,High-Balance,Long-Term,1.62,Low Value
3067,2025,503,France,Female,28,5,0,2,1,0,125918,0,<30,Low,Zero-Balance,Mid-Term,1.62,Low Value
3068,2025,806,Germany,Male,31,10,138654,1,1,0,190803,0,30-45,High,High-Balance,Long-Term,2.98,High Value
3069,2025,653,France,Female,31,7,102575,1,1,1,11044,0,30-45,Medium,High-Balance,Mid-Term,1.35,Low Value
3070,2025,666,France,Male,43,7,137781,2,1,1,119100,1,30-45,Medium,High-Balance,Mid-Term,2.72,High Value
3071,2025,674,Spain,Male,32,2,0,2,1,0,140579,0,30-45,Medium,Zero-Balance,New,2.21,High Value
3072,2025,798,France,Male,32,7,0,2,0,1,37732,0,30-45,High,Zero-Balance,Mid-Term,2.04,High Value
3073,2025,740,France,Female,30,8,105210,1,1,0,1853,0,<30,High,High-Balance,Long-Term,1.64,Low Value
3074,2025,531,Germany,Female,32,0,109570,2,1,1,172050,0,30-45,Low,High-Balance,New,2.31,High Value
3075,2025,614,Germany,Female,44,6,118716,1,1,0,133591,1,30-45,Medium,High-Balance,Mid-Term,1.95,Low Value
3076,2025,556,France,Male,35,10,0,2,1,1,192751,0,30-45,Low,Zero-Balance,Long-Term,2.06,High Value
3077,2025,678,Germany,Female,43,2,153393,2,1,1,193828,0,30-45,Medium,High-Balance,New,3.23,High Value
3078,2025,587,Germany,Male,33,6,132603,1,1,0,55776,0,30-45,Low,High-Balance,Mid-Term,1.58,Low Value
3079,2025,527,Spain,Female,36,6,0,2,1,1,102280,0,30-45,Low,Zero-Balance,Mid-Term,1.54,Low Value
3080,2025,757,Germany,Female,34,1,129398,2,0,0,44965,0,30-45,High,High-Balance,New,2.58,High Value
3081,2025,468,Spain,Male,28,3,0,2,1,0,170661,0,<30,Low,Zero-Balance,New,1.8,Low Value
3082,2025,693,France,Male,29,2,151353,1,0,0,197146,0,<30,Medium,High-Balance,New,2.81,High Value
3083,2025,483,France,Female,44,5,136836,1,1,0,192360,1,30-45,Low,High-Balance,Mid-Term,2.08,High Value
3084,2025,466,France,Male,40,4,91592,1,1,0,141210,1,30-45,Low,Low-Balance,Mid-Term,1.46,Low Value
3085,2025,770,France,Female,30,8,0,2,1,0,100557,0,<30,High,Zero-Balance,Long-Term,2.3,High Value
3086,2025,734,France,Female,54,3,0,1,1,0,130806,1,46-60,High,Zero-Balance,New,1.89,Low Value
3087,2025,716,France,Female,22,8,0,2,1,1,92607,0,<30,High,Zero-Balance,Long-Term,2.13,High Value
3088,2025,439,France,Male,36,2,165536,2,1,1,123957,0,30-45,Low,High-Balance,New,2.33,High Value
3089,2025,538,Germany,Male,25,5,62483,1,1,1,102758,0,<30,Low,Low-Balance,Mid-Term,1.28,Low Value
3090,2025,743,France,Male,40,8,68156,1,1,0,94877,0,30-45,High,Low-Balance,Long-Term,1.94,Low Value
3091,2025,734,Spain,Female,43,3,55853,2,0,1,94812,1,30-45,High,Low-Balance,New,2.38,High Value
3092,2025,656,France,Male,37,2,0,2,0,1,67841,0,30-45,Medium,Zero-Balance,New,1.77,Low Value
3093,2025,666,France,Female,31,2,79589,1,0,0,4051,0,30-45,Medium,Low-Balance,New,1.25,Low Value
3094,2025,627,Spain,Male,41,5,100881,1,0,1,134665,0,30-45,Medium,High-Balance,Mid-Term,1.86,Low Value
3095,2025,480,Germany,Female,25,3,174330,2,0,0,181647,0,<30,Low,High-Balance,New,2.66,High Value
3096,2025,792,France,Male,19,7,143391,1,1,0,33283,0,<30,High,High-Balance,Mid-Term,2.21,High Value
3097,2025,613,Germany,Male,59,8,91416,1,0,0,27965,1,46-60,Medium,Low-Balance,Long-Term,1.21,Low Value
3098,2025,476,Germany,Male,30,3,134366,1,1,0,68344,0,<30,Low,High-Balance,New,1.44,Low Value
3099,2025,539,France,Female,24,3,0,2,1,1,198161,0,<30,Low,Zero-Balance,New,2.04,High Value
3100,2025,696,Spain,Male,60,8,88787,1,1,1,196858,0,46-60,High,Low-Balance,Long-Term,2.36,High Value
3101,2025,810,Germany,Male,35,3,96814,2,1,1,120511,0,30-45,High,Low-Balance,New,2.79,High Value
3102,2025,763,Germany,Male,32,9,160680,1,1,0,30886,0,30-45,High,High-Balance,Long-Term,2.22,High Value
3103,2025,640,France,Female,29,3,0,2,1,0,2744,0,<30,Medium,Zero-Balance,New,1.39,Low Value
3104,2025,655,France,Female,47,10,0,2,1,0,167779,0,46-60,Medium,Zero-Balance,Long-Term,2.27,High Value
3105,2025,526,Germany,Male,31,5,145537,1,1,0,132405,0,30-45,Low,High-Balance,Mid-Term,1.91,Low Value
3106,2025,678,France,Female,28,4,0,2,1,1,144423,1,<30,Medium,Zero-Balance,Mid-Term,2.25,High Value
3107,2025,554,France,Female,45,6,0,2,1,1,181204,0,30-45,Low,Zero-Balance,Mid-Term,2,High Value
3108,2025,597,Spain,Female,30,2,119370,1,1,1,182726,1,<30,Low,High-Balance,New,2.14,High Value
3109,2025,560,Spain,Female,28,1,0,2,1,1,120881,0,<30,Low,Zero-Balance,New,1.71,Low Value
3110,2025,850,Germany,Female,47,10,134382,1,0,0,26813,1,46-60,High,High-Balance,Long-Term,2.18,High Value
3111,2025,546,Germany,Female,74,8,114889,2,1,1,66733,1,60+,Low,High-Balance,Long-Term,1.86,Low Value
3112,2025,623,Germany,Male,42,1,149332,2,1,0,100834,0,30-45,Medium,High-Balance,New,2.53,High Value
3113,2025,698,France,Female,40,7,105062,3,1,0,107815,1,30-45,High,High-Balance,Mid-Term,2.76,High Value
3114,2025,620,France,Male,32,7,0,2,1,1,34666,0,30-45,Medium,Zero-Balance,Mid-Term,1.46,Low Value
3115,2025,619,France,Female,40,10,0,1,1,1,147094,1,30-45,Medium,Zero-Balance,Long-Term,1.55,Low Value
3116,2025,561,France,Male,21,4,0,1,1,1,36942,0,<30,Low,Zero-Balance,Mid-Term,0.81,Low Value
3117,2025,753,France,Female,39,7,155063,1,1,1,16461,0,30-45,High,High-Balance,Mid-Term,2.11,High Value
3118,2025,721,Spain,Male,43,3,88798,1,0,0,45611,0,30-45,High,Low-Balance,New,1.69,Low Value
3119,2025,451,France,Male,33,6,0,2,1,0,184954,0,30-45,Low,Zero-Balance,Mid-Term,1.86,Low Value
3120,2025,680,Germany,Female,51,5,143140,1,0,0,47795,1,46-60,Medium,High-Balance,Mid-Term,1.96,Low Value
3121,2025,590,Spain,Female,23,7,0,2,1,0,196790,0,<30,Low,Zero-Balance,Mid-Term,2.17,High Value
3122,2025,634,Germany,Male,27,3,107028,1,1,0,173426,0,<30,Medium,High-Balance,New,2.12,High Value
3123,2025,676,France,Male,29,4,140721,1,1,0,36221,0,<30,Medium,High-Balance,Mid-Term,1.87,Low Value
3124,2025,642,France,Male,30,8,80965,2,1,0,174738,0,<30,Medium,Low-Balance,Long-Term,2.5,High Value
3125,2025,760,France,Male,39,6,178585,1,1,0,67131,1,30-45,High,High-Balance,Mid-Term,2.43,High Value
3126,2025,736,Spain,Female,26,4,135889,1,1,1,165692,0,<30,High,High-Balance,Mid-Term,2.7,High Value
3127,2025,656,France,Male,43,7,134920,1,1,0,194692,0,30-45,Medium,High-Balance,Mid-Term,2.55,High Value
3128,2025,776,Germany,Male,33,8,115130,1,0,0,129526,1,30-45,High,High-Balance,Long-Term,2.44,High Value
3129,2025,832,Spain,Female,34,6,138190,2,0,1,146511,0,30-45,High,High-Balance,Mid-Term,3.27,High Value
3130,2025,631,Germany,Male,37,9,131519,2,1,1,51752,0,30-45,Medium,High-Balance,Long-Term,2.19,High Value
3131,2025,795,Spain,Female,56,5,0,1,1,0,35419,1,46-60,High,Zero-Balance,Mid-Term,1.54,Low Value
3132,2025,648,Germany,Female,39,3,126936,2,0,1,57996,0,30-45,Medium,High-Balance,New,2.25,High Value
3133,2025,615,France,Male,39,4,133707,1,1,1,108153,0,30-45,Medium,High-Balance,Mid-Term,1.96,Low Value
3134,2025,682,France,Female,27,1,97893,1,1,0,166145,0,<30,Medium,High-Balance,New,2.21,High Value
3135,2025,694,France,Male,34,5,127900,1,1,0,101738,0,30-45,Medium,High-Balance,Mid-Term,2.18,High Value
3136,2025,694,France,Male,37,10,143835,1,0,1,33327,0,30-45,Medium,High-Balance,Long-Term,1.95,Low Value
3137,2025,607,France,Male,44,0,0,2,1,1,81140,0,30-45,Low,Zero-Balance,New,1.65,Low Value
3138,2025,664,France,Male,48,10,0,1,1,0,140173,1,46-60,Medium,Zero-Balance,Long-Term,1.69,Low Value
3139,2025,756,France,Male,60,2,0,1,1,1,166513,1,46-60,High,Zero-Balance,New,2.12,High Value
3140,2025,645,France,Female,40,3,129597,1,1,1,103233,0,30-45,Medium,High-Balance,New,2.01,High Value
3141,2025,653,Spain,Male,30,4,0,2,1,0,120736,0,<30,Medium,Zero-Balance,Mid-Term,2.03,High Value
3142,2025,710,Germany,Female,24,2,110407,2,0,0,15832,1,<30,High,High-Balance,New,2.14,High Value
3143,2025,697,France,Female,76,7,0,2,0,1,188772,0,60+,High,Zero-Balance,Mid-Term,2.54,High Value
3144,2025,619,Germany,Female,41,8,142016,2,1,0,114324,0,30-45,Medium,High-Balance,Long-Term,2.54,High Value
3145,2025,648,Spain,Male,55,1,81370,1,0,1,181534,0,46-60,Medium,Low-Balance,New,2.07,High Value
3146,2025,482,Germany,Female,48,2,69329,1,0,0,102641,1,46-60,Low,Low-Balance,New,1.2,Low Value
3147,2025,548,France,Female,28,8,116756,2,1,1,158585,1,<30,Low,High-Balance,Long-Term,2.34,High Value
3148,2025,752,Spain,Male,44,6,83870,1,1,0,178722,0,30-45,High,Low-Balance,Mid-Term,2.43,High Value
3149,2025,648,France,Female,39,6,130695,2,1,1,153955,1,30-45,Medium,High-Balance,Mid-Term,2.77,High Value
3150,2025,643,Spain,Female,34,8,117451,1,1,0,65375,0,30-45,Medium,High-Balance,Long-Term,1.7,Low Value
3151,2025,573,Germany,Female,35,9,206869,2,0,1,102986,0,30-45,Low,High-Balance,Long-Term,2.47,High Value
3152,2025,686,France,Female,39,3,111696,1,0,0,136644,0,30-45,Medium,High-Balance,New,2.19,High Value
3153,2025,644,France,Female,40,9,137285,4,1,0,77064,1,30-45,Medium,High-Balance,Long-Term,2.67,High Value
3154,2025,702,France,Female,29,6,149218,1,1,1,9633,0,<30,High,High-Balance,Mid-Term,1.9,Low Value
3155,2025,652,France,Male,51,7,0,2,0,1,43496,0,46-60,Medium,Zero-Balance,Mid-Term,1.63,Low Value
3156,2025,641,Spain,Male,32,7,0,2,1,1,24267,0,30-45,Medium,Zero-Balance,Mid-Term,1.49,Low Value
3157,2025,692,Germany,Female,41,8,130701,1,1,0,59354,1,30-45,Medium,High-Balance,Long-Term,1.98,Low Value
3158,2025,574,Spain,Male,34,5,0,2,0,0,28270,0,30-45,Low,Zero-Balance,Mid-Term,1.28,Low Value
3159,2025,643,France,Female,31,3,167949,1,1,0,143162,0,30-45,Medium,High-Balance,New,2.4,High Value
3160,2025,834,France,Male,23,4,131255,1,1,0,20199,0,<30,High,High-Balance,Mid-Term,2.1,High Value
3161,2025,591,France,Male,28,5,0,2,1,1,48607,0,<30,Low,Zero-Balance,Mid-Term,1.43,Low Value
3162,2025,470,Spain,Male,34,9,0,2,0,1,89014,0,30-45,Low,Zero-Balance,Long-Term,1.4,Low Value
3163,2025,608,Spain,Male,34,7,86656,1,0,1,59890,0,30-45,Low,Low-Balance,Mid-Term,1.33,Low Value
3164,2025,649,Germany,Female,37,8,114737,1,1,1,106656,1,30-45,Medium,High-Balance,Long-Term,1.92,Low Value
3165,2025,665,France,Female,38,5,0,2,1,0,156440,0,30-45,Medium,Zero-Balance,Mid-Term,2.25,High Value
3166,2025,651,France,Female,39,6,0,1,1,0,24176,0,30-45,Medium,Zero-Balance,Mid-Term,1.05,Low Value
3167,2025,555,Germany,Male,62,4,119817,1,0,1,43507,1,60+,Low,High-Balance,Mid-Term,1.32,Low Value
3168,2025,637,France,Female,48,7,130807,2,1,1,132006,1,46-60,Medium,High-Balance,Mid-Term,2.62,High Value
3169,2025,675,France,Female,49,0,0,1,1,1,80497,1,46-60,Medium,Zero-Balance,New,1.43,Low Value
3170,2025,677,Spain,Male,40,5,0,2,1,0,88948,0,30-45,Medium,Zero-Balance,Mid-Term,1.96,Low Value
3171,2025,850,Germany,Female,35,2,80932,1,0,0,12640,1,30-45,High,Low-Balance,New,1.73,Low Value
3172,2025,815,France,Female,56,3,0,3,1,1,94248,1,46-60,High,Zero-Balance,New,2.59,High Value
3173,2025,665,Germany,Male,32,1,132179,1,0,0,11866,0,30-45,Medium,High-Balance,New,1.65,Low Value
3174,2025,485,France,Female,27,3,0,2,1,0,141450,0,<30,Low,Zero-Balance,New,1.67,Low Value
3175,2025,577,Spain,Male,43,6,0,2,1,1,149458,0,30-45,Low,Zero-Balance,Mid-Term,1.9,Low Value
3176,2025,586,France,Female,35,7,164769,3,1,0,119814,1,30-45,Low,High-Balance,Mid-Term,2.79,High Value
3177,2025,722,Germany,Male,29,1,107234,2,1,0,24925,0,<30,High,High-Balance,New,2.2,High Value
3178,2025,528,France,Female,27,7,176227,2,0,1,139482,0,<30,Low,High-Balance,Mid-Term,2.53,High Value
3179,2025,542,France,Female,39,4,109949,2,1,1,41269,0,30-45,Low,High-Balance,Mid-Term,1.68,Low Value
3180,2025,552,France,Female,34,5,0,2,1,1,1351,0,30-45,Low,Zero-Balance,Mid-Term,1.09,Low Value
3181,2025,678,France,Female,60,10,117739,1,1,0,147490,1,46-60,Medium,High-Balance,Long-Term,2.26,High Value
3182,2025,575,Spain,Female,37,9,133292,1,1,0,111175,0,30-45,Low,High-Balance,Long-Term,1.83,Low Value
3183,2025,669,France,Female,43,1,160475,1,1,1,95963,0,30-45,Medium,High-Balance,New,2.25,High Value
3184,2025,636,France,Male,43,6,0,2,1,0,43129,0,30-45,Medium,Zero-Balance,Mid-Term,1.57,Low Value
3185,2025,667,Germany,Male,55,9,154393,1,1,1,137675,1,46-60,Medium,High-Balance,Long-Term,2.43,High Value
3186,2025,652,Germany,Female,45,9,110827,1,1,1,153384,1,30-45,Medium,High-Balance,Long-Term,2.13,High Value
3187,2025,637,Germany,Female,36,10,145750,2,1,1,96661,0,30-45,Medium,High-Balance,Long-Term,2.54,High Value
3188,2025,516,Spain,Female,45,8,109044,1,0,1,115818,0,30-45,Low,High-Balance,Long-Term,1.52,Low Value
3189,2025,801,France,Female,32,4,75171,1,1,1,37898,0,30-45,High,Low-Balance,Mid-Term,1.78,Low Value
3190,2025,692,France,Female,42,2,0,2,1,0,145223,0,30-45,Medium,Zero-Balance,New,2.31,High Value
3191,2025,585,France,Female,28,6,105796,1,1,1,41219,0,<30,Low,High-Balance,Mid-Term,1.27,Low Value
3192,2025,590,France,Male,32,5,0,2,1,0,59250,0,30-45,Low,Zero-Balance,Mid-Term,1.48,Low Value
3193,2025,554,Spain,Male,66,8,0,2,1,1,116748,0,60+,Low,Zero-Balance,Long-Term,1.67,Low Value
3194,2025,659,France,Female,49,1,0,1,1,0,116250,1,46-60,Medium,Zero-Balance,New,1.55,Low Value
3195,2025,690,France,Female,26,3,118098,1,1,0,61258,0,<30,Medium,High-Balance,New,1.88,Low Value
3196,2025,697,Germany,Male,29,0,172694,1,0,0,141799,0,<30,High,High-Balance,New,2.61,High Value
3197,2025,610,France,Male,36,4,129440,2,1,0,102638,0,30-45,Medium,High-Balance,Mid-Term,2.36,High Value
3198,2025,599,Spain,Male,36,4,0,2,0,0,13211,0,30-45,Low,Zero-Balance,Mid-Term,1.29,Low Value
3199,2025,544,France,Male,23,1,96471,1,1,0,35551,0,<30,Low,Low-Balance,New,1.07,Low Value
3200,2025,548,France,Female,46,1,0,1,1,1,104469,1,46-60,Low,Zero-Balance,New,1.12,Low Value
3201,2025,635,Spain,Male,24,4,140197,1,1,1,142936,0,<30,Medium,High-Balance,Mid-Term,2.25,High Value
3202,2025,722,France,Male,20,6,0,2,1,0,195486,0,<30,High,Zero-Balance,Mid-Term,2.66,High Value
3203,2025,564,France,Female,33,4,135946,1,1,0,63170,0,30-45,Low,High-Balance,Mid-Term,1.58,Low Value
3204,2025,719,France,Male,69,3,0,2,1,1,58320,0,60+,High,Zero-Balance,New,1.96,Low Value
3205,2025,547,Germany,Male,50,3,81290,3,0,1,177747,1,46-60,Low,Low-Balance,New,2.45,High Value
3206,2025,850,France,Female,42,8,0,1,1,0,19633,1,30-45,High,Zero-Balance,Long-Term,1.52,Low Value
3207,2025,515,Germany,Male,60,9,113715,1,1,0,18424,1,46-60,Low,High-Balance,Long-Term,1.06,Low Value
3208,2025,667,Spain,Male,56,2,168883,1,0,1,18898,0,46-60,Medium,High-Balance,New,1.87,Low Value
3209,2025,607,Germany,Male,36,8,143422,1,1,0,97879,0,30-45,Low,High-Balance,Long-Term,1.94,Low Value
3210,2025,525,France,Male,26,7,153644,1,1,1,63198,0,<30,Low,High-Balance,Mid-Term,1.59,Low Value
3211,2025,606,Spain,Female,53,1,109330,1,1,1,75860,0,46-60,Low,High-Balance,New,1.55,Low Value
3212,2025,686,Germany,Female,27,1,115096,2,0,0,78622,0,<30,Medium,High-Balance,New,2.41,High Value
3213,2025,611,France,Male,35,10,0,1,1,1,23598,1,30-45,Medium,Zero-Balance,Long-Term,0.89,Low Value
3214,2025,827,Spain,Male,46,1,183276,1,1,1,13460,0,46-60,High,High-Balance,New,2.27,High Value
3215,2025,572,France,Male,33,9,68194,1,1,0,19998,0,30-45,Low,Low-Balance,Long-Term,0.96,Low Value
3216,2025,726,France,Female,32,8,0,2,0,0,185076,0,30-45,High,Zero-Balance,Long-Term,2.62,High Value
3217,2025,579,Germany,Male,31,6,139730,1,0,1,135815,0,30-45,Low,High-Balance,Mid-Term,2.01,High Value
3218,2025,598,Spain,Female,56,4,98365,1,1,1,44251,0,46-60,Low,High-Balance,Mid-Term,1.28,Low Value
3219,2025,663,France,Male,36,10,0,2,1,0,136350,0,30-45,Medium,Zero-Balance,Long-Term,2.15,High Value
3220,2025,505,Germany,Female,37,10,122454,2,1,1,52694,0,30-45,Low,High-Balance,Long-Term,1.77,Low Value
3221,2025,576,Germany,Male,30,7,132174,2,0,0,93767,0,<30,Low,High-Balance,Mid-Term,2.22,High Value
3222,2025,555,Spain,Female,24,2,0,2,0,1,197867,0,<30,Low,Zero-Balance,New,2.08,High Value
3223,2025,524,France,Male,30,1,0,2,1,0,126813,0,<30,Low,Zero-Balance,New,1.66,Low Value
3224,2025,776,Spain,Male,39,2,104349,1,0,0,79503,0,30-45,High,High-Balance,New,2.1,High Value
3225,2025,645,Germany,Female,41,2,138881,1,1,0,129937,1,30-45,Medium,High-Balance,New,2.21,High Value
3226,2025,850,Germany,Female,32,0,116969,1,0,0,175095,0,30-45,High,High-Balance,New,2.77,High Value
3227,2025,603,Germany,Male,35,1,105346,2,1,1,130380,0,30-45,Low,High-Balance,New,2.27,High Value
3228,2025,691,France,Male,26,9,136623,1,1,0,153228,0,<30,Medium,High-Balance,Long-Term,2.5,High Value
3229,2025,583,France,Female,29,10,0,2,1,1,111286,0,<30,Low,Zero-Balance,Long-Term,1.72,Low Value
3230,2025,584,France,Female,66,5,0,1,1,0,49553,1,60+,Low,Zero-Balance,Mid-Term,0.93,Low Value
3231,2025,679,France,Female,33,6,0,2,1,1,98016,0,30-45,Medium,Zero-Balance,Mid-Term,2.02,High Value
3232,2025,646,France,Male,36,6,124446,1,1,0,88481,0,30-45,Medium,High-Balance,Mid-Term,1.89,Low Value
3233,2025,559,France,Female,34,5,69000,2,1,1,66879,0,30-45,Low,Low-Balance,Mid-Term,1.65,Low Value
3234,2025,595,Spain,Male,36,6,85768,1,1,1,24803,0,30-45,Low,Low-Balance,Mid-Term,1.11,Low Value
3235,2025,527,France,Male,47,1,0,1,1,0,21312,1,46-60,Low,Zero-Balance,New,0.65,Low Value
3236,2025,684,Spain,Male,34,9,100628,2,1,1,190264,0,30-45,Medium,High-Balance,Long-Term,2.84,High Value
3237,2025,673,Spain,Female,32,0,0,1,1,1,72873,0,30-45,Medium,Zero-Balance,New,1.38,Low Value
3238,2025,802,Spain,Male,38,7,0,2,0,1,57765,0,30-45,High,Zero-Balance,Mid-Term,2.14,High Value
3239,2025,675,France,Male,54,6,0,1,1,0,110274,1,46-60,Medium,Zero-Balance,Mid-Term,1.58,Low Value
3240,2025,762,Spain,Female,19,6,0,2,1,0,55500,0,<30,High,Zero-Balance,Mid-Term,2.06,High Value
3241,2025,580,France,Male,50,0,125647,1,1,0,57541,1,46-60,Low,High-Balance,New,1.51,Low Value
3242,2025,621,Germany,Female,31,8,100375,1,1,1,90384,0,30-45,Medium,High-Balance,Long-Term,1.61,Low Value
3243,2025,411,France,Female,36,10,0,1,0,0,120694,0,30-45,Low,Zero-Balance,Long-Term,1.04,Low Value
3244,2025,815,France,Male,24,7,171923,1,0,1,178029,0,<30,High,High-Balance,Mid-Term,3.07,High Value
3245,2025,631,Germany,Female,32,2,146811,2,1,1,180990,0,30-45,Medium,High-Balance,New,2.95,High Value
3246,2025,514,Germany,Female,45,3,109032,1,0,1,155407,1,30-45,Low,High-Balance,New,1.71,Low Value
3247,2025,638,France,Male,57,6,0,1,1,0,33676,1,46-60,Medium,Zero-Balance,Mid-Term,1.04,Low Value
3248,2025,791,Spain,Male,25,7,0,1,1,0,89666,0,<30,High,Zero-Balance,Mid-Term,1.81,Low Value
3249,2025,516,France,Male,35,5,128654,1,1,0,127558,0,30-45,Low,High-Balance,Mid-Term,1.74,Low Value
3250,2025,734,France,Male,37,3,80388,1,0,1,77273,0,30-45,High,Low-Balance,New,1.86,Low Value
3251,2025,611,France,Male,58,8,0,2,0,1,107666,1,46-60,Medium,Zero-Balance,Long-Term,1.8,Low Value
3252,2025,850,Germany,Male,43,0,108509,3,1,0,184045,1,30-45,High,High-Balance,New,3.48,High Value
3253,2025,641,France,Male,31,10,155978,1,1,0,91511,0,30-45,Medium,High-Balance,Long-Term,2.1,High Value
3254,2025,585,France,Female,38,5,0,1,1,1,87364,0,30-45,Low,Zero-Balance,Mid-Term,1.13,Low Value
3255,2025,552,Germany,Male,50,4,121176,1,1,0,117505,1,46-60,Low,High-Balance,Mid-Term,1.7,Low Value
3256,2025,507,France,Female,29,4,89349,2,0,0,180627,0,<30,Low,Low-Balance,Mid-Term,2.17,High Value
3257,2025,735,Spain,Male,38,7,86132,2,0,0,93479,0,30-45,High,Low-Balance,Mid-Term,2.45,High Value
3258,2025,707,France,Female,58,3,102347,1,1,1,114673,0,46-60,High,High-Balance,New,2.08,High Value
3259,2025,698,Germany,Female,36,7,121264,1,1,1,13388,0,30-45,High,High-Balance,Mid-Term,1.69,Low Value
3260,2025,841,France,Male,31,2,0,2,1,0,173241,0,30-45,High,Zero-Balance,New,2.76,High Value
3261,2025,688,Spain,Female,33,2,0,1,0,0,27557,1,30-45,Medium,Zero-Balance,New,1.22,Low Value
3262,2025,614,France,Male,51,3,0,2,1,1,5552,0,46-60,Medium,Zero-Balance,New,1.3,Low Value
3263,2025,511,Germany,Male,48,6,149726,1,0,0,88308,1,46-60,Low,High-Balance,Mid-Term,1.68,Low Value
